,data_extracao,prefixo,ponto,placa,marca,modelo,data_primeiro_emplac,ano_fabricacao,combustivel,álcool,gasolina,GNV,elétrico
2325,2020-03-12 01:58:27.228285,1429,CARAZINHO X PROTÁSIO ALVES,IUP4089,FIAT,SIENA,2013-08-10,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2326,2020-03-12 01:58:27.228285,4036,BOURBON ASSIS BRASIL,ISR6164,GM,MERIVA,2012-01-11,2011,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2327,2020-03-12 01:58:27.228285,4355,HOTEL TULIP INN,ISF5833,GM,CORSA SEDAN,2011-08-26,2011,ÁLCOOL/GASOLINA,1,1,0,0
2328,2020-03-12 01:58:27.228285,3584,PRAÇA PRINCESA ISABEL,IYJ6320,CHEVROLET,SPIN,2018-03-01,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2329,2020-03-12 01:58:27.228285,4026,,IVL5446,VW,VOYAGE,2014-04-18,2014,ÁLCOOL/GASOLINA,1,1,0,0
2330,2020-03-12 01:58:27.228285,4174,,IVQ0868,FIAT,SIENA,2014-06-17,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2331,2020-03-12 01:58:27.228285,4356,,IVS5125,FIAT,SIENA,2014-07-23,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2332,2020-03-12 01:58:27.228285,3401,DUQUE DE CAXIAS,IWH0567,FIAT,SIENA,2015-01-24,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2333,2020-03-12 01:58:27.228285,1639,RODOVIÁRIA,ITW4880,FIAT,SIENA,2012-12-26,2012,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2334,2020-03-12 01:58:27.228285,3284,,IWY9370,FIAT,SIENA,2015-12-10,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2335,2020-03-12 01:58:27.228285,4935,BOURBON COUNTRY,IVP3616,FIAT,SIENA,2014-06-03,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2336,2020-03-12 01:58:27.228285,2256,CENTRO CLÍNICO MÃE DE DEUS,IXW9647,FIAT,SIENA,2017-06-19,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2337,2020-03-12 01:58:27.228285,2179,,IVL0941,FIAT,SIENA,2014-05-01,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2338,2020-03-12 01:58:27.228285,2182,BIG SHOPPING EDUARDO PRADO,ITR5471,FIAT,SIENA,2012-11-01,2012,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2339,2020-03-12 01:58:27.228285,1642,,IVO2924,FIAT,SIENA,2014-05-24,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2340,2020-03-12 01:58:27.228285,4606,,IWD5177,FIAT,SIENA,2014-12-05,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2341,2020-03-12 01:58:27.228285,1459,JOÃO ABOTT X PROTÁSIO ALVES,IVN4798,FIAT,SIENA,2014-05-15,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2342,2020-03-12 01:58:27.228285,3924,RODOVIÁRIA,IRK2688,FIAT,SIENA,2010-12-07,2010,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2343,2020-03-12 01:58:27.228285,1169,QUINTINO BOCAIÚVA,IWT4602,FIAT,SIENA,2015-08-31,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2344,2020-03-12 01:58:27.228285,4661,TRT PRAIA DE BELAS,IWI8258,FIAT,SIENA,2015-02-09,2015,ÁLCOOL/GASOLINA,1,1,0,0
2345,2020-03-12 01:58:27.228285,4384,,IXY1166,CHEVROLET,PRISMA,2016-01-14,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2346,2020-03-12 01:58:27.228285,5089,RODOVIÁRIA,IXP1568,CHEVROLET,SPIN,2016-12-13,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2347,2020-03-12 01:58:27.228285,3696,FÉLIX DA CUNHA X CRISTÓVÃO COLOMBO,IYF3881,CHEVROLET,COBALT,2017-12-05,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2348,2020-03-12 01:58:27.228285,2967,,ISY8464,VW,PARATI,2012-04-11,2012,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2349,2020-03-12 01:58:27.228285,3307,,IYM9708,FIAT,SIENA,2018-05-04,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2350,2020-03-12 01:58:27.228285,2955,,IWK4692,FIAT,SIENA,2015-03-19,2015,ÁLCOOL/GASOLINA,1,1,0,0
2351,2020-03-12 01:58:27.228285,1029,,IUO8652,FIAT,SIENA,2013-08-07,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2352,2020-03-12 01:58:27.228285,4206,BENTO GONÇALVES X APARÍCIO BORGES,IQV5915,FIAT,SIENA,2010-06-15,2010,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2353,2020-03-12 01:58:27.228285,2397,,IWO7067,FIAT,SIENA,2015-06-02,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2354,2020-03-12 01:58:27.228285,1300,RODOVIÁRIA,IWG2770,FIAT,SIENA,2015-01-20,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2355,2020-03-12 01:58:27.228285,4396,DAN INN CONCEIÇÃO,IXL2240,FIAT,SIENA,2016-09-15,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2356,2020-03-12 01:58:27.228285,2683,,IWS9662,FIAT,SIENA,2015-08-24,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2357,2020-03-12 01:58:27.228285,3915,,IXB0248,FIAT,SIENA,2016-01-20,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2358,2020-03-12 01:58:27.228285,3235,BOURBON IPIRANGA,IXF3914,FIAT,SIENA,2016-04-28,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2359,2020-03-12 01:58:27.228285,3315,JOSÉ DE ALENCAR X GONÇALVES DIAS,IZB1D38,CHEVROLET,PRISMA,2019-01-15,2018,ÁLCOOL/GASOLINA,1,1,0,0
2360,2020-03-12 01:58:27.228285,3296,,IXH5849,VW,VOYAGE,2016-06-22,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2361,2020-03-12 01:58:27.228285,2336,,IXN6793,VW,VOYAGE,2016-11-17,2016,ÁLCOOL/GASOLINA,1,1,0,0
2362,2020-03-12 01:58:27.228285,5071,PRAÇA JULIO DE CASTILHOS,IXU6877,CHEVROLET,SPIN,2017-04-20,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2363,2020-03-12 01:58:27.228285,1487,RAMIRO BARCELOS X FREDERICO LINK,ITO2411,FIAT,SIENA,2012-10-02,2012,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2364,2020-03-12 01:58:27.228285,4006,MILLENIUM FLAT,IXH2910,CHEVROLET,SPIN,2016-06-15,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2365,2020-03-12 01:58:27.228285,4682,BIG SHOP (SERTÓRIO),IXS9231,VW,VOYAGE,2017-03-17,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2366,2020-03-12 01:58:27.228285,1086,PRAÇA PRINCESA ISABEL,IZH1D22,NISSAN,VERSA,2019-04-09,2019,ÁLCOOL/GASOLINA,1,1,0,0
2367,2020-03-12 01:58:27.228285,2508,,IRV0086,FIAT,SIENA,2011-04-17,2011,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2368,2020-03-12 01:58:27.228285,2254,NOVOTEL,IWO6557,FIAT,SIENA,2015-06-03,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2369,2020-03-12 01:58:27.228285,4420,CORONEL BORDINI X 24 DE OUTUBRO,ITU7988,FIAT,SIENA,2012-12-19,2012,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2370,2020-03-12 01:58:27.228285,2189,RODOVIÁRIA,IXT1236,VW,VOYAGE,2017-03-16,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2371,2020-03-12 01:58:27.228285,1636,HOSPITAL MOINHOS DE VENTO,IYR8823,NISSAN,VERSA,2018-08-14,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2372,2020-03-12 01:58:27.228285,1588,"ASSIS BRASIL, 6464",IWE6155,CHEVROLET,PRISMA,2014-12-18,2014,ÁLCOOL/GASOLINA,1,1,0,0
2373,2020-03-12 01:58:27.228285,4964,,IYC7018,VW,VOYAGE,2017-10-10,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2374,2020-03-12 01:58:27.228285,2458,FORUM CENTRAL,IYZ2I87,VW,VOYAGE,2018-12-18,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2375,2020-03-12 01:58:27.228285,4429,,ITT1372,VW,VOYAGE,2012-11-20,2012,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2376,2020-03-12 01:58:27.228285,1696,SANTA CECÍLIA X  IPIRANGA (ZAFFARI),IZE6G89,TOYOTA,YARIS,2019-02-27,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2377,2020-03-12 01:58:27.228285,4326,RODOVIÁRIA,IZH3E07,TOYOTA,ETIOS,2019-04-01,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2378,2020-03-12 01:58:27.228285,4709,JOSÉ INÁCIO DA SILVA C/ BRASILIANO ÍNDIO DE MORAIS,IYR4741,RENAULT,LOGAN,2018-08-06,2018,ÁLCOOL/GASOLINA,1,1,0,0
2379,2020-03-12 01:58:27.228285,2095,CARREFOUR PASSO D'AREIA,IXW6820,VW,VOYAGE,2017-06-08,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2380,2020-03-12 01:58:27.228285,1990,RODOVIÁRIA,IWL1676,TOYOTA,ETIOS,2015-04-07,2015,ÁLCOOL/GASOLINA,1,1,0,0
2381,2020-03-12 01:58:27.228285,3112,,IWX0F64,VW,VOYAGE,2015-11-09,2015,ÁLCOOL/GASOLINA,1,1,0,0
2382,2020-03-12 01:58:27.228285,2969,MOINHOS SHOPPING,IXB1428,CHEVROLET,COBALT,2016-01-21,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2383,2020-03-12 01:58:27.228285,3723,BENTO GONÇALVES X APARÍCIO BORGES,IYZ4E24,CHEVROLET,COBALT,2018-12-20,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2384,2020-03-12 01:58:27.228285,2782,RODOVIÁRIA,IXI3045,VW,VOYAGE,2016-07-06,2016,ÁLCOOL/GASOLINA,1,1,0,0
2385,2020-03-12 01:58:27.228285,4264,,IWJ9157,CHEVROLET,COBALT,2015-03-11,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2386,2020-03-12 01:58:27.228285,4642,VALPARAÍSO X BARÃO DO AMAZONAS,IYT7203,TOYOTA,ETIOS SEDAN,2018-09-18,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2387,2020-03-12 01:58:27.228285,1667,ZAFFARI HIGIENÓPOLIS,IZN2D33,NISSAN,VERSA,2019-08-07,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2388,2020-03-12 01:58:27.228285,3360,BARRA SHOPPING SUL,IYL7457,NISSAN,VERSA,2018-04-10,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2389,2020-03-12 01:58:27.228285,3710,JOÃO ABOTT X PROTÁSIO ALVES,IZK4A99,VW,VOYAGE,2019-05-22,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2390,2020-03-12 01:58:27.228285,3749,,IXW9773,VW,VOYAGE,2017-06-19,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2391,2020-03-12 01:58:27.228285,4638,,IVU6044,CHEVROLET,CLASSIC,2014-08-20,2014,ÁLCOOL/GASOLINA,1,1,0,0
2392,2020-03-12 01:58:27.228285,4435,JOÃO ABOTT X PROTÁSIO ALVES,IUG7193,CHEVROLET,CLASSIC,2013-04-30,2013,ÁLCOOL/GASOLINA,1,1,0,0
2393,2020-03-12 01:58:27.228285,1217,SOUZA GOMES X WENCESLAU ESCOBAR,IWR5489,CHEVROLET,CLASSIC,2015-07-29,2015,ÁLCOOL/GASOLINA,1,1,0,0
2394,2020-03-12 01:58:27.228285,3226,GENERAL PORTINHO X ANDRADAS,ITJ2318,CHEVROLET,PRISMA,1899-12-30,2012,ÁLCOOL/GASOLINA,1,1,0,0
2395,2020-03-12 01:58:27.228285,2970,AEROPORTO SALGADO FILHO,IWT7790,CHEVROLET,SPIN,2015-09-09,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2396,2020-03-12 01:58:27.228285,4398,BOTAFOGO X AZENHA,IZC6G84,CHEVROLET,SPIN,2018-12-14,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2397,2020-03-12 01:58:27.228285,2532,PANAMERICANA X CATAMARCA,IZH5G91,VW,VOYAGE,2019-05-17,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2398,2020-03-12 01:58:27.228285,1091,PORTUGUESA X BENTO GONÇALVES,AZC2018,VW,VOYAGE,2017-05-31,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2399,2020-03-12 01:58:27.228285,4197,BARRA SHOPPING SUL,IZE6D98,CHEVROLET,SPIN,2019-02-27,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2400,2020-03-12 01:58:27.228285,4815,,IYG5789,VW,VOYAGE,2017-12-22,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2401,2020-03-12 01:58:27.228285,1064,FÉLIX DA CUNHA X CRISTÓVÃO COLOMBO,IXG9G13,VW,VOYAGE,2016-06-07,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2402,2020-03-12 01:58:27.228285,2774,MARIANTE X MOSTARDEIRO,IZH6H32,TOYOTA,ETIOS,2019-04-09,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2403,2020-03-12 01:58:27.228285,3558,AEROPORTO SALGADO FILHO,IYW3028,CHEVROLET,SPIN,2018-10-31,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2404,2020-03-12 01:58:27.228285,3306,AEROPORTO SALGADO FILHO,IXH2870,TOYOTA,ETIOS,2016-06-16,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2405,2020-03-12 01:58:27.228285,5040,SOUZA GOMES X WENCESLAU ESCOBAR,IXU5054,CHEVROLET,SPIN,2017-04-17,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2406,2020-03-12 01:58:27.228285,1175,RODOVIÁRIA,IRC1357,FIAT,SIENA,2010-09-03,2010,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2407,2020-03-12 01:58:27.228285,3909,JOSÉ DO PATROCÍNIO X REPÚBLICA,IZS4J68,TOYOTA,ETIOS SEDAN,2019-11-11,2019,ÁLCOOL/GASOLINA,1,1,0,0
2408,2020-03-12 01:58:27.228285,3774,SANTA CECÍLIA X  IPIRANGA (ZAFFARI),IYK9063,NISSAN,VERSA,2018-03-26,2018,ÁLCOOL/GASOLINA,1,1,0,0
2409,2020-03-12 01:58:27.228285,3194,JOÃO ABOTT X PROTÁSIO ALVES,IZA7C15,CHEVROLET,COBALT,2019-01-09,2018,ÁLCOOL/GASOLINA,1,1,0,0
2410,2020-03-12 01:58:27.228285,2579,,IWN9123,CHEVROLET,COBALT,2015-05-19,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2411,2020-03-12 01:58:27.228285,4452,SHOPPING TOTAL (ÁREA INTERNA),IXD0969,CHEVROLET,COBALT,2016-03-07,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2412,2020-03-12 01:58:27.228285,2066,CUNHA LOUZADA X OSCAR PEREIRA,IZV9H95,VW,VIRTUS,2019-12-16,2019,ÁLCOOL/GASOLINA,1,1,0,0
2413,2020-03-12 01:58:27.228285,1431,SHOPPING TOTAL (ÁREA INTERNA),AXO0665,VW,VOYAGE,2016-12-31,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2414,2020-03-12 01:58:27.228285,3787,RODOVIÁRIA,IWN4778,TOYOTA,ETIOS,2015-05-12,2015,ÁLCOOL/GASOLINA,1,1,0,0
2415,2020-03-12 01:58:27.228285,1187,,IYD7932,CHEVROLET,COBALT,2017-11-01,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2416,2020-03-12 01:58:27.228285,3868,JOSÉ DO PATROCÍNIO X REPÚBLICA,IFB7668,FIAT,PALIO,1899-12-30,1996,GASOLINA/GNV,0,1,1,0
2417,2020-03-12 01:58:27.228285,2347,RODOVIÁRIA,IWK1374,TOYOTA,ETIOS SEDAN,2016-04-07,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2418,2020-03-12 01:58:27.228285,1391,AEROPORTO SALGADO FILHO,IYI5209,TOYOTA,ETIOS SEDAN,2018-02-05,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2419,2020-03-12 01:58:27.228285,4762,PANAMERICANA X CATAMARCA,IXQ8538,TOYOTA,ETIOS SEDAN,2017-01-18,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2420,2020-03-12 01:58:27.228285,3279,AEROPORTO SALGADO FILHO,IXV9824,CHEVROLET,SPIN,2017-05-24,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2421,2020-03-12 01:58:27.228285,3841,AEROPORTO SALGADO FILHO,IXM4773,CHEVROLET,SPIN,2016-10-14,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2422,2020-03-12 01:58:27.228285,4502,,IHP0948,VW,GOL,1899-12-30,1998,GASOLINA/GNV,0,1,1,0
2423,2020-03-12 01:58:27.228285,2264,BOURBON COUNTRY,IVG9630,VW,POLO,2014-02-19,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2424,2020-03-12 01:58:27.228285,4192,,IXT9820,TOYOTA,ETIOS SEDAN,2017-04-04,2017,ÁLCOOL/GASOLINA,1,1,0,0
2425,2020-03-12 01:58:27.228285,3413,RODOVIÁRIA,IWX2822,CHEVROLET,COBALT,2015-11-11,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2426,2020-03-12 01:58:27.228285,4629,RODOVIÁRIA,PYR5457,VW,VOYAGE,2018-07-03,2016,ÁLCOOL/GASOLINA,1,1,0,0
2427,2020-03-12 01:58:27.228285,1245,,IXF8650,TOYOTA,ETIOS,2016-03-21,2016,ÁLCOOL/GASOLINA,1,1,0,0
2428,2020-03-12 01:58:27.228285,2790,ARMANDO BARBEDO X WENCESLAU ESCOBAR,IZG1E38,VW,VIRTUS,2019-03-29,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2429,2020-03-12 01:58:27.228285,1204,,IXI6938,VW,VOYAGE,2016-07-15,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2430,2020-03-12 01:58:27.228285,3270,,IXQ9118,CHEVROLET,SPIN,2017-01-19,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2431,2020-03-12 01:58:27.228285,4598,CAPITÓLIO,IZE5I55,VW,VOYAGE,2019-02-25,2019,ÁLCOOL/GASOLINA,1,1,0,0
2432,2020-03-12 01:58:27.228285,2306,HOSPITAL DE CLÍNICAS,IWQ0885,CHEVROLET,COBALT,2015-07-01,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2433,2020-03-12 01:58:27.228285,2553,CAVALHADA/OTTO,IYS1193,TOYOTA,ETIOS SEDAN,2018-08-17,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2434,2020-03-12 01:58:27.228285,1963,INSTITUTO DE CARDIOLOGIA,IXO1450,TOYOTA,ETIOS SEDAN,2016-11-23,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2435,2020-03-12 01:58:27.228285,2780,BOTAFOGO X AZENHA,IZX9C52,TOYOTA,ETIOS SEDAN,2020-02-14,2020,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2436,2020-03-12 01:58:27.228285,4401,,IYC3887,CHEVROLET,PRISMA,2017-10-04,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2437,2020-03-12 01:58:27.228285,1682,,IZE8E59,CHEVROLET,COBALT,2019-02-25,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2438,2020-03-12 01:58:27.228285,3732,PRAÇA PRINCESA ISABEL,IZX1C89,VW,VOYAGE,2020-01-29,2020,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2439,2020-03-12 01:58:27.228285,4024,AEROPORTO SALGADO FILHO,PXP1712,RENAULT,LOGAN,2017-03-07,2016,ÁLCOOL/GASOLINA,1,1,0,0
2440,2020-03-12 01:58:27.228285,2644,PRAIA DE BELAS SHOPPING,IWK4126,RENAULT,LOGAN,2015-03-18,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2441,2020-03-12 01:58:27.228285,3156,,IWA6453,VW,VOYAGE,2017-06-30,2014,ÁLCOOL/GASOLINA,1,1,0,0
2442,2020-03-12 01:58:27.228285,1930,LAGEADO / NACIONAL,IWN0D32,CHEVROLET,SPIN,2015-05-01,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2443,2020-03-12 01:58:27.228285,1341,HOSPITAL NOSSA SENHORA DA CONCEIÇÃO,IWO9984,VW,VOYAGE,2015-06-12,2015,ÁLCOOL/GASOLINA,1,1,0,0
2444,2020-03-12 01:58:27.228285,3093,ARMANDO BARBEDO X WENCESLAU ESCOBAR,IVZ8172,CHEVROLET,SPIN,2014-10-24,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2445,2020-03-12 01:58:27.228285,1502,RODOVIÁRIA,ITB0282,CHEVROLET,PRISMA,2012-05-03,2012,ÁLCOOL/GASOLINA,1,1,0,0
2446,2020-03-12 01:58:27.228285,3563,,IZV1E93,VW,VIRTUS,2019-11-25,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2447,2020-03-12 01:58:27.228285,1115,,IYG3938,CHEVROLET,SPIN,2017-12-21,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2448,2020-03-12 01:58:27.228285,1882,,IXQ2810,TOYOTA,ETIOS SEDAN,2017-01-03,2016,ÁLCOOL/GASOLINA,1,1,0,0
2449,2020-03-12 01:58:27.228285,2947,RODOVIÁRIA,IXS6526,CHEVROLET,SPIN,2017-03-06,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2450,2020-03-12 01:58:27.228285,1028,,ITA3171,CHEVROLET,COBALT,2012-04-24,2012,ÁLCOOL/GASOLINA,1,1,0,0
2451,2020-03-12 01:58:27.228285,1763,,IWN5391,VW,VOYAGE,2015-05-13,2015,ÁLCOOL/GASOLINA,1,1,0,0
2452,2020-03-12 01:58:27.228285,2172,AEROPORTO SALGADO FILHO,IZS1E12,CHEVROLET,COBALT,2019-10-29,2019,ÁLCOOL/GASOLINA,1,1,0,0
2453,2020-03-12 01:58:27.228285,2412,BOURBON ASSIS BRASIL,IVC6401,TOYOTA,ETIOS SEDAN,1899-12-30,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2454,2020-03-12 01:58:27.228285,1003,,ISD1692,CHEVROLET,PRISMA,2011-07-28,2011,ÁLCOOL/GASOLINA,1,1,0,0
2455,2020-03-12 01:58:27.228285,4643,,IZD0H96,CHEVROLET,PRISMA,2019-02-22,2019,ÁLCOOL/GASOLINA,1,1,0,0
2456,2020-03-12 01:58:27.228285,3811,,IZK9I42,NISSAN,VERSA,2019-05-28,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2457,2020-03-12 01:58:27.228285,4802,,IWW7E93,TOYOTA,ETIOS SEDAN,2015-11-03,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2458,2020-03-12 01:58:27.228285,2365,CAPITÓLIO,IZK3J55,CHEVROLET,COBALT,2019-06-19,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2459,2020-03-12 01:58:27.228285,2343,ANITA GARIBALDI X FABIO N BARROS,IUU5019,VW,VOYAGE,2015-11-25,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2460,2020-03-12 01:58:27.228285,4880,AEROPORTO SALGADO FILHO,IYC7348,CHEVROLET,SPIN,2017-10-11,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2461,2020-03-12 01:58:27.228285,3180,,IYF2192,TOYOTA,ETIOS SEDAN,2017-11-30,2017,ÁLCOOL/GASOLINA,1,1,0,0
2462,2020-03-12 01:58:27.228285,1479,ZAFFARI F. VIEIRA,IZC5B05,CHEVROLET,COBALT,2019-02-12,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2463,2020-03-12 01:58:27.228285,2713,,IWT0235,TOYOTA,ETIOS SEDAN,2015-08-21,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2464,2020-03-12 01:58:27.228285,1265,BOTAFOGO X AZENHA,IVS0386,VW,VOYAGE,2014-07-16,2014,ÁLCOOL/GASOLINA,1,1,0,0
2465,2020-03-12 01:58:27.228285,4516,AEROPORTO SALGADO FILHO,IYF0251,CHEVROLET,SPIN,2017-11-28,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2466,2020-03-12 01:58:27.228285,4279,,IZX7J49,NISSAN,VERSA,2020-01-20,2020,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2467,2020-03-12 01:58:27.228285,2493,,IWA2493,CHEVROLET,PRISMA,2014-05-17,2014,ÁLCOOL/GASOLINA,1,1,0,0
2468,2020-03-12 01:58:27.228285,3738,FÉLIX DA CUNHA X CRISTÓVÃO COLOMBO,IXD3707,TOYOTA,ETIOS SEDAN,2017-03-22,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2469,2020-03-12 01:58:27.228285,2174,,IUI1692,CHEVROLET,PRISMA,1899-12-30,2013,ÁLCOOL/GASOLINA,1,1,0,0
2470,2020-03-12 01:58:27.228285,3056,,IWZ3772,VW,VOYAGE,2015-11-16,2015,ÁLCOOL/GASOLINA,1,1,0,0
2471,2020-03-12 01:58:27.228285,1197,,IXW2421,VW,VOYAGE,2017-05-30,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2472,2020-03-12 01:58:27.228285,5008,,IYS1703,VW,VOYAGE,2018-08-20,2018,ÁLCOOL/GASOLINA,1,1,0,0
2473,2020-03-12 01:58:27.228285,1747,RODOVIÁRIA,IXH0265,CHEVROLET,COBALT,2016-06-08,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2474,2020-03-12 01:58:27.228285,3039,,IZN7D32,NISSAN,VERSA,2019-08-16,2019,ÁLCOOL/GASOLINA,1,1,0,0
2475,2020-03-12 01:58:27.228285,2651,,IUH0817,VW,VOYAGE,2013-05-05,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2476,2020-03-12 01:58:27.228285,1856,,IXG5752,CHEVROLET,COBALT,2016-05-27,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2477,2020-03-12 01:58:27.228285,2394,PUC UNIVERSIDADE,IWS2897,FIAT,SIENA,2015-08-20,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2478,2020-03-12 01:58:27.228285,2132,BARRA SHOPPING SUL,IUJ7274,FIAT,SIENA,2013-06-06,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2479,2020-03-12 01:58:27.228285,4305,JUSTIÇA FEDERAL,IXD9695,FIAT,SIENA,2017-03-28,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
2480,2020-03-12 01:58:27.228285,4672,HOSPITAL DE CLÍNICAS,IXX4232,FIAT,SIENA,2013-05-09,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
